timestamp_iso,unix_ts,soil_pct_before,rain_pct,duration_s,ml_dispensed,reason
2026-04-25T19:11:17.701123+00:00,1777144277.701123,15.66,90.57,0,0,0,True,Rain sensor active (91%) — watering skipped.
2026-04-25T19:11:21.684880+00:00,1777144281.68488,15.63,86.93,0,0,0,True,Rain sensor active (87%) — watering skipped.
2026-04-25T19:11:23.520918+00:00,1777144283.5209177,15.59,84.27,0,0,0,True,Rain sensor active (84%) — watering skipped.
2026-04-25T19:11:25.542547+00:00,1777144285.5425472,23.75,86.43,0,0,0,True,Rain sensor active (86%) — watering skipped.
2026-04-25T19:11:27.697168+00:00,1777144287.697168,19.52,84.83,0,0,0,True,Rain sensor active (85%) — watering skipped.
2026-04-25T19:11:31.656487+00:00,1777144291.6564867,15.59,82.92,0,0,0,True,Rain sensor active (83%) — watering skipped.
2026-04-25T19:11:33.643370+00:00,1777144293.6433704,15.59,82.27,0,0,0,True,Rain sensor active (82%) — watering skipped.
2026-04-25T19:11:35.566281+00:00,1777144295.5662808,15.63,84.7,0,0,0,True,Rain sensor active (85%) — watering skipped.
2026-04-25T19:11:37.531089+00:00,1777144297.5310888,15.59,82.28,0,0,0,True,Rain sensor active (82%) — watering skipped.
2026-04-25T19:11:39.596088+00:00,1777144299.5960877,15.59,82.1,0,0,0,True,Rain sensor active (82%) — watering skipped.
2026-04-25T19:11:41.738305+00:00,1777144301.7383053,15.63,75.8,0,0,0,True,Rain sensor active (76%) — watering skipped.
2026-04-25T19:11:43.585357+00:00,1777144303.585357,15.59,75.07,0,0,0,True,Rain sensor active (75%) — watering skipped.
2026-04-25T19:11:45.603217+00:00,1777144305.6032166,15.63,67.78,0,0,0,True,Rain sensor active (68%) — watering skipped.
2026-04-25T19:11:47.556389+00:00,1777144307.556389,15.63,59.73,6.21,310.6,0,False,Soil at 15.6% (below 25.0%). Deficit to target (60.0%): 44.4%. Pump for 6.2s -> ~310.6ml. Weather clear (0% rain prob).
2026-04-25T19:11:51.773222+00:00,1777144311.773222,14.52,67.45,0,0,0,True,Rain sensor active (67%) — watering skipped.
2026-04-25T19:11:56.693617+00:00,1777144316.6936166,14.52,62.37,6.37,318.4,0,False,Soil at 14.5% (below 25.0%). Deficit to target (60.0%): 45.5%. Pump for 6.4s -> ~318.4ml. Weather clear (0% rain prob).
2026-04-25T19:14:33.536027+00:00,1777144473.5360272,15.63,23.38,6.21,310.6,0,False,Soil at 15.6% (below 25.0%). Deficit to target (60.0%): 44.4%. Pump for 6.2s -> ~310.6ml. Weather clear (0% rain prob).
2026-04-25T19:14:37.482073+00:00,1777144477.4820726,8.24,26.13,7.25,362.3,0,False,Soil at 8.2% (below 25.0%). Deficit to target (60.0%): 51.8%. Pump for 7.2s -> ~362.3ml. Weather clear (0% rain prob).
2026-04-25T19:16:35.806845+00:00,1777144595.8068454,15.44,22.08,6.24,311.9,0,False,Soil at 15.4% (below 25.0%). Deficit to target (60.0%): 44.6%. Pump for 6.2s -> ~311.9ml. Weather clear (0% rain prob).
2026-04-25T19:16:45.217442+00:00,1777144605.2174418,15.44,21.95,6.24,311.9,0,False,Soil at 15.4% (below 25.0%). Deficit to target (60.0%): 44.6%. Pump for 6.2s -> ~311.9ml. Weather clear (0% rain prob).
2026-04-25T19:18:41.005576+00:00,1777144721.0055757,15.99,19.49,6.16,308.1,0,False,Soil at 16.0% (below 25.0%). Deficit to target (60.0%): 44.0%. Pump for 6.2s -> ~308.1ml. Weather clear (0% rain prob).
2026-04-25T19:18:47.009017+00:00,1777144727.0090165,16.03,19.5,6.16,307.8,0,False,Soil at 16.0% (below 25.0%). Deficit to target (60.0%): 44.0%. Pump for 6.2s -> ~307.8ml. Weather clear (0% rain prob).
